name,address,latitude,longitude,type,zone
"Shades Social - Bar, Restaurant, Club, Lounge, Lagos","1 Anifowoshe St, Eti-Osa, Lagos 106104, Lagos",6.4348225,3.4153776,restaurant,A
The Ona Lagos Restaurant Lounge Victoria Island Lagos,"1701 Violet Yough Cl, Victoria Island, 106104, Lagos",6.4302069,3.4293053,restaurant,A
The A Steakhouse,"1 Karimu Kotun St, Victoria Island, Lagos 106104, Lagos",6.4250097,3.4245078,restaurant,A
"J&J One for All Restaurant, Bar, Carwash, Barbing and Hairdressing Saloon","18 A Point Rd, Apapa, Lagos 102272, Lagos",6.4505735,3.3634985,restaurant,A
Omojesu Foods,"Sapara St, Badia, Lagos 102272, Lagos",6.4566395,3.362037,restaurant,A
J5 Lounge & Bar,"26-38 Oba Abdulfatai Aremu Aromire St, Apapa, Lagos 102103, Lagos",6.4506931,3.3464233,restaurant,A
All Spice Foods Buka,"37 Marina Rd, Lagos Island, Lagos 102273, Lagos",6.452252,3.3872116,restaurant,A
Izanagi Japanese Cuisine,"19B Idejo St, Victoria Island, Lagos 101241, Lagos",6.4265446,3.4141058,restaurant,A
Unusual Cuisine,"CCM4+8H8, Bonny Camp St, Eti-Osa, Lagos 106104, Lagos",6.4333302,3.4065753,restaurant,A
RSVP restaurant,"9 Eletu Ogabi St, Victoria Island, Lagos 101001, Lagos",6.4283965,3.4214651,restaurant,A
Da vic's food city,"13 ojodu street, off Amore St, Apapa, Lagos 102241",6.4507571,3.3498232,restaurant,A
Sherlaton Restaurant,"1230E Ahmadu Bello Wy, Victoria Island, Lagos 106104, Lagos",6.4294319,3.4095208,restaurant,A
宮廷酒店 Palace chinese Restaurant,"3-15 Ede St, Apapa, Lagos 102272, Lagos",6.443828,3.3707059,restaurant,A
La Veranda Italian Cuisine,"17 Oju Olobun Cl, Victoria Island, Lagos 106104, Lagos",6.4263873,3.4154382,restaurant,A
Destiny Stomach Care,"5 Ado Ave, Apapa Quays, Lagos 102272, Lagos",6.4429719,3.3715218,restaurant,A
Alo Alo Restaurant,"Victoria Crown Plaza Hotel, 292b Ajose Adeogun St, Victoria Island, Lagos 101241",6.430671,3.4391175,restaurant,A
Tetrazzini Food,"182 Oba Olu-Iwa Rd, Apapa, Lagos 100001, Lagos",6.4481394,3.3263734,restaurant,A
Taste Best,"F984+HP3, Gaskiya Rd, Badia, Lagos 102272, Lagos",6.4663774,3.3568075,restaurant,A
Madam B Restaurant,"Boundary, Apapa, 4 Tolu Rd, Lagos",6.4554019,3.3506307,restaurant,A
Tantalizers - Apapa,"62 Kofo Abayomi Ave, Apapa Quays, Lagos 100246, Lagos",6.4429543,3.3700216,restaurant,A
100 Hours,"100 Awolowo Rd, Ikoyi, Lagos 106104, Lagos",6.4417482,3.4171757,restaurant,A
"Any man,s canteen","C8MR+FVR, Tincan Island Round About, Tincan island, Lagos 102272, Lagos",6.4337363,3.3421478,restaurant,A
Godsend Spaghetti and Foods,"Kilo Bus Stop, 13 Oduduwa Rd, Surulere, Lagos",6.4468152,3.3583411,restaurant,A
De Tastee Fried Chicken,"50 Ware House Rd, Apapa Quays, Lagos 100000, Lagos",6.4384789,3.3649672,restaurant,A
Amala Place Coca-Cola Lagos Island,"35 Marina Rd, Lagos Island, Lagos 102273, Lagos",6.4516976,3.3877885,restaurant,A
Lagos Kitchen,"37 Marina Rd, Lagos Island, Lagos 102273, Lagos",6.4521665,3.3871242,restaurant,A
All in one Restaurant and Bar,"C9V9+MJC, Randle Cres, Apapa, Lagos 102272, Lagos",6.4441965,3.3690095,restaurant,A
Apapa Road,"90 Apapa Rd, Ebute Metta, Lagos 101245, Lagos",6.4819453,3.373738,restaurant,A
Ekaabo Restaurant and Terrace,"52b Kofo Abayomi St, Eti-Osa, Lagos 001111, Lagos",6.4347783,3.4228639,restaurant,A
Ajegunle Apapa Lagos,"F85M+85M, Ajegunle, Lagos 102103, Lagos",6.4583444,3.3329151,restaurant,A
Talindo Steak House,"7B Karimu Kotun St, Victoria Island, Lagos 101241, Lagos",6.4262888,3.4255033,restaurant,A
Wakame Asian Kitchen & Lounge,"Marriott Hotel Ikeja, 122 Joel Ogunnaike St, Ikeja GRA, Lagos 100271, Lagos",6.5846619,3.3492714,restaurant,A
Kilimanjaro Restaurant,"1 Ajiwe Close, Abraham Adesanya Rd, Lagos",6.4407887,3.3688847,restaurant,A
God time restaurant,"23 Yaya Cres, Apapa, Lagos 102103, Lagos",6.449072,3.3363703,restaurant,A
Pizze-Riah restaurant,"13 Musa Yar' Adua St, Victoria Island, Lagos 106104, Lagos",6.43247,3.417012,restaurant,A
Sweet Kitchen,"6 Orodu St, Ajegunle, Lagos 102103, Lagos",6.4537387,3.3503369,restaurant,A
Iya Yakubu (Yoruba native food),"F977+VCQ, Badia, Lagos 102272, Lagos",6.4647243,3.3636064,restaurant,A
Nigerian University of Technology and Management (NUTM),"6 Free Town Rd, Apapa, Lagos 102272, Lagos",6.4494364,3.3541131,school OR university,A
University of Lagos,"University of Lagos, University Road Lagos Mainland Akoka, Yaba, Lagos",6.515759,3.3898447,school OR university,A
Sacred Heart College Apapa,"12 - 18 Child Ave, GRA, Lagos 102272, Lagos",6.4489533,3.3636045,school OR university,A
Ekum College,"1-5 Iganmu Rd, Amukoko, Lagos 102103, Lagos",6.4675463,3.3507347,school OR university,A
"International School, University Of Lagos.","G96R+9J2, DLI Rd, University Of Lagos, Lagos 101245, Lagos",6.510883,3.3915266,school OR university,A
Foundation College,"F982+49M, Adetuyi St, Malu, Lagos 102103, Lagos",6.4653377,3.3509281,school OR university,A
Federal College of Education (Technical) Akoka,"Federal College of Education Akoka, Yaba, Lagos 100001",6.5225871,3.3840965,school OR university,A
Citizenship and Leadership Training School,"Tincan island, Lagos 102272, Lagos",6.429895,3.3502866,school OR university,A
American International School of Lagos,"CCQM+2XG Federal Estates, Victoria Island, Lagos 106104, Lagos",6.4375697,3.4349462,school OR university,A
Jossy Schools,"63 Church St, Ijora, Lagos 102272, Lagos",6.4718681,3.359157,school OR university,A
Greenview Business School,"N 0, Youth Empowerment Centre, 27 Point Rd, Apapa Quays, Lagos 102272, Lagos",6.4516392,3.3599599,school OR university,A
Roseborn International College,"1 Lisabi Rd, Apapa Quays, Ikeja 102272, Lagos",6.4439571,3.3607121,school OR university,A
Baksy Royal College,"C9R8+P95, Bombay Cres, Apapa, Lagos 102272, Lagos",6.4417865,3.3659903,school OR university,A
Scholastica,"No. 4 Park Ln, Apapa, Lagos 102272, Lagos",6.4469299,3.3651176,school OR university,A
National Commission For Colleges of Eduction,"829Warehouse Road, Apapa Quays, Lagos 102272, Lagos",6.4400999,3.3709128,school OR university,A
St Augustine's College Of Education,"2 Moronfolu St, Akoka, Lagos 100213, Lagos",6.5239462,3.3869249,school OR university,A
Lagos State University,"Lasu Main Rd, Ojo, Lagos 102101, Lagos",6.4663553,3.2003007,school OR university,A
Julewubi Foundation Schools,"16/18 &20, 16/18 &20 Olubuade Street, Amukoko, Lagos 102103, Lagos",6.4653527,3.3508033,school OR university,A
Lagos,"12 aro Street ijora Kingdom, Apapa, Lagos",6.465901,3.3662843,school OR university,A
Mandavo Computer Learning Center,"42, Ojora Street Off Boundary Road, Bale Aiyetoro, Ajegunle Apapa Cemetery Market Opposite Banana Section Off Bolaji Street Ajegunle Apapa Lagos , Lagos, Nigeria 01234 Ajeromi Ifelodun, Ajegunle, Apapa 102211, Lagos",6.4555852,3.3481954,school OR university,A
Northfield College,"44 MAKANJUOLA STREET, Sari-Iganmu Rd, Lagos",6.4704901,3.3516448,school OR university,A
NIGERIAN INSTITUTION OF MARINE ENGINEERS AND NAVAL ARCHITECTS,"8 Liverpool Rd, Apapa Quays, Lagos 101251, Lagos",6.4442123,3.36324,school OR university,A
Pretty Class Hotel,"1 Navy Road By Press Bus Stop, Ajegunle, Apapa, Badia, Lagos 102103, Lagos",6.4556813,3.3542744,school OR university,A
RMAC Training School,"F96C+FG3, Naval Base Rd, Apapa, Lagos 102272, Lagos",6.4612107,3.3713317,school OR university,A
Nigerian Army Intelligence School (NAIS),"Tego Barracks, Bonny St, Apapa, Lagos 102272, Lagos",6.4585743,3.3612663,school OR university,A
LASAA,"32 Burma Rd, Apapa, Lagos 102272, Lagos",6.4382024,3.3681635,school OR university,A
The City Mall Lagos Island Lagos,"The City Mall, Lagos Island, 102273, Lagos",6.4445275,3.4026472,shopping_mall,A
Mega Plaza,"14 Idowu Martins St, Victoria Island, Lagos 106104, Lagos",6.4333023,3.4205211,shopping_mall,A
Apapa Mall,"14b Park Ln, Apapa Quays, Lagos 102272, Lagos",6.4478366,3.3630556,shopping_mall,A
Oluwole Urban Mall,"39/41 Martin St, Lagos Island, Lagos 102273, Lagos",6.4568431,3.3861645,shopping_mall,A
Leisure Mall,"Street, Lagos 101241, Lagos",6.4900546,3.3574459,shopping_mall,A
The Palms Shopping Mall,"1 Bisway St, Maroko, Lekki 106104, Lagos",6.4357545,3.4516297,shopping_mall,A
Divine Fountain Hotel Apapa,"3 Lisabi Rd off Liverpool Rd, Lagos 200132",6.444806,3.359417,lodging,A
Beni Hotels,"11/13 Wiwo Ona Tere St, Lagos Mainland, Lagos 100001, Lagos",6.4576342,3.3812691,lodging,A
Cynergy Suites Apapa,"2 Liverpool Rd, Apapa Quays, Lagos 200132, Lagos",6.4453178,3.3656243,lodging,A
Karma Hotel,"17 Burma Rd, Apapa, Lagos 101251, Lagos",6.4381257,3.3695076,lodging,A
Becfom Hotel,"F947+4JG, Apapa, Lagos 102272, Lagos",6.4553166,3.3640852,lodging,A
Winchester Suites,"F947+4JG, Apapa, Lagos 102272, Lagos",6.4553166,3.3640852,lodging,A
Rock View Hotel,"17b Park Ln, Apapa, Lagos 102272, Lagos",6.4479277,3.3609008,lodging,A
Beni Hotel Surulere,"Doyin Bus Stop, 27 Jimoh Odutola St, Surulere, Lagos 101241, Lagos",6.4805665,3.3534703,lodging,A
Beni Gold Apapa,"19 Liverpool Rd, Apapa Quays, Lagos 102272, Lagos",6.4436969,3.3627796,lodging,A
Aquatic Suites & Lounge,"Osca Abu Cr / Yomi Oshikoya Cl, Lagos 123456",6.4850069,3.3480325,lodging,A
White Castle Hotel,"18 Wharf Road, Apapa Quays, Lagos 102272, Lagos",6.4443335,3.3730008,lodging,A
Lamia Inn,"19a Idejo St, Victoria Island, Lagos 106104, Lagos",6.4264232,3.4138093,lodging,A
Saheeto's Place,"Obalende, 130 Lewis St, Lagos Island, Lagos",6.4500571,3.4064224,lodging,A
Carliza Hotel Limited,"3C Marine Rd, Apapa, Lagos 102272, Lagos",6.4394451,3.3601376,lodging,A
"Command Guest House | Bronx Int'l Hotel, Lagos","26 Child Ave, Island, Lagos 234100, Lagos",6.4497972,3.3604028,lodging,A
MITOS LUXURY SUITES (BODE THOMAS),"28 Johnson St, Surulere, Lagos 101241, Lagos",6.4865818,3.3492389,lodging,A
Victoria Continental Hotel,"1-15 Ede St, off Kofo Abayomi Street, Apapa, Lagos 102241, Lagos",6.444199,3.3699585,lodging,A
Lekki Waterside Hotel,"Plot 2B Wole Olateju Cres, Lekki Phase 1, Lekki 23401, Lagos",6.4491979,3.4557248,lodging,A
I-MAX GUEST HOUSE & SUITE,"2 Oranyan Road, Off Oduduwa Rd, Apapa, Lagos",6.4452651,3.3575897,lodging,A
"Ocean Park Hotel Lagos, Lekki Phase 1, Nigeria","Plot 13B, WhiteSand Avenue, Close to White Sand School, Lekki Phase 1, Lekki",6.4296097,3.4805091,lodging,A
Morning Side Suites and Spa Victoria Island Lagos,"200c Etim Inyang Cres, Victoria Island, Lagos 106104, Lagos",6.4328741,3.4340966,lodging,A
De Heavens Hotels & Suites,"124 Nnamdi Azikwe St, Lagos Island, Lagos 102273, Lagos",6.4606804,3.3875368,lodging,A
Light House Hotel Lekki phase 1,"20 Alh. Hussein Sunmonu St, Lekki Phase 1, Lagos 101010, Lagos",6.4432966,3.4615989,lodging,A
Primal HOTEL,"7B,POINT, Point Rd, Apapa, Lagos",6.4489899,3.3658695,lodging,A
Ray's Inn,"1b Lander Cl, Apapa Quays, Lagos 102272, Lagos",6.445363,3.3661029,lodging,A
Cumberland Hotel Lagos,"2, 4 Adeola Odeku St, Victoria Island, Lagos 100242, Lagos",6.4297744,3.4095598,lodging,A
Blue Moon Beach Hotel and Resort Lekki Lagos,"Okunde Blue Water Scheme, 2nd Roundabout, 3/5, off Remi Olowude Street, Eti-Osa, Lekki 101241, Lagos",6.4241347,3.4615579,lodging,A
De Clove Residence,"21, Imam Dauda St, Off Eric Moore Rd, Surulere, Lagos",6.4841852,3.3521462,lodging,A
Happy Day Hotel,"87Iganmu Road, Amukoko, Lagos 102272, Lagos",6.477175,3.3465718,lodging,A
CARITAS INN LEKKI,"3 Ibiyinka Salvador St, off Africa Lane, Lekki Phase I, Lekki 100001, Lagos",6.4566623,3.4711403,lodging,A
City Point Hotel,"Round About Street, Lagos",6.4666836,3.3537125,lodging,A
Panbel Hotel,"35 Payne Cres, Apapa, Lagos 102272, Lagos",6.4422577,3.3717155,lodging,A
Presken Kuramo Waters,"322a Akin Ogunlewe Rd, Victoria Island, Lagos 106104, Lagos",6.4256903,3.4359253,lodging,A
Castle Lodge Serviced Apartments,"19A Badagry Road, GRA, Apapa, Lagos",6.436,3.366,lodging,A
Folade Hotels,"Lisabi Rd, Apapa Quays, Lagos 102272, Lagos",6.4441195,3.3607105,lodging,A
Elliotnass Hotel,"33c Marine Rd, Apapa, Lagos 102272, Lagos",6.4408536,3.35386,lodging,A
Island Heights Hotel,"11 Sir Samuel Manuwa St, Eti-Osa, Lagos 101241, Lagos",6.4370162,3.4357241,lodging,A
House 2 Elders Club,"2 Oniru St, Apapa, Lagos 102272, Lagos",6.4422065,3.3710817,lodging,A
Villa Maria Hotel,"3, John Chuks Nnadi Drive, Off African Lane, Off, Admiralty Way, Lekki Phase 1, Lagos",6.463077,3.3844159,lodging,A
Bristol Hotel,"8Martins Street, Lagos Island, Lagos 102273, Lagos",6.4558775,3.3859983,lodging,A
The Borough Lagos,"Lagos NG, 2 Kola Adeyina Cl, Phase 1, Lekki 100001",6.4498536,3.4735446,lodging,A
First Rolland Hotel,"27Payne Crescent, Apapa Quays, Lagos 102272, Lagos",6.4424548,3.3711722,lodging,A
Mariners Suites Lagos,"7 Wilmot Point Rd, opposite Harbour Point Event Centre, Victoria Island, Lagos 106104, Lagos",6.4223549,3.4084788,lodging,A
Motun International Hotel,"F92W+WPX, Lagos Island, Lagos 102273, Lagos",6.4523699,3.3968485,lodging,A
Tesso Hotel,"29 Calcutta Cres, Apapa Quays, Lagos 102272, Lagos",6.4402708,3.3652803,lodging,A
Ndokwa Entertainment Centre Annex,"37/33 Cementary Road, Amukoko Ifelodun, Apapa, Lagos",6.46646,3.3450735,lodging,A
DE PRINCE GUEST HOUSE LTD,"48 Norman Williams St, Ikoyi, Lagos 106104, Lagos",6.4425807,3.4179621,lodging,A
Tabitha Suites,"Obanta Rd, Apapa Quays, Lagos 102272, Lagos",6.4462384,3.3592625,lodging,A
Easy Homes Hotels,"33 Eric Moore Close, off Eric Moore Rd, Surulere, Lagos 100211",6.4843603,3.3540959,lodging,A
Mansion hotel,"C9X2+3VX, Marine Rd, Apapa, Lagos 102272, Lagos",6.4477316,3.3522304,lodging,A
Shakky Motel 1,"F93W+8CJ, Lagos Island, Lagos 102273, Lagos",6.4533269,3.3959693,lodging,A
Apapa Resort,"No 12 Oniru St, Apapa, Lagos 102272, Lagos",6.441616,3.3708221,lodging,A
Dat Place Hotel,"23 Akindele Street, Amukoko, Apapa, Apapa, Lagos",6.4645756,3.3459054,lodging,A
Marriott Executive Apartments Lagos Ikoyi,"2 Alexander Ave, Ikoyi, Lagos 101233, Lagos",6.4565238,3.4453592,lodging,A
Embassy International Hotel,"5 Adeponle St, Amukoko, Lagos 102103, Lagos",6.4670531,3.34848,lodging,A
Richtrust Global Investment Company Ltd,"41 Caulcrick Road, Apapa, Lagos 102272, Lagos",6.4455435,3.3721563,lodging,A
Quincy International Hotel,"9Borno Crescent, Apapa Quays, Lagos 102272, Lagos",6.4400552,3.3668099,lodging,A
Bridge Apartments Lagos,"Block 26, plot 10 Admiralty Wy, Lekki Phase 1, Lagos 105102, Lagos",6.4481414,3.4801974,lodging,A
Harmony Hotel,"F8HV+8G3 opposite Orile Bus Stop, Apapa, Lagos",6.4782533,3.3437921,lodging,A
J27 Lounge and Suites,"2 Idowu Akindele Crescent beside Oba ojora's palace, Ijora 7up, Lagos",6.4641659,3.3474454,lodging,A
Impact Hub Lagos,"22 Glover Rd, Ikoyi, Lagos 106104, Lagos",6.4553064,3.4303431,coworking_space,B
Lagos Innovates Center,"H8P4+32J, Rafiu Jafojo Park, Shasha Road, Ajako Bustop Alimosho, Lagos 100272",6.5852015,3.3050178,coworking_space,B
The Space,"1625B Saka Jojo St, off Idejo Street, Victoria Island, Lagos 101241, Lagos",6.4276574,3.413019,coworking_space,B
The Work Haven Ogba,"Suite G303, Ogba Multipurpose Shopping Complex, Ifako-Ijaiye, Ikeja 101233, Lagos",6.6299373,3.3434909,coworking_space,B
Proximity Space Nigeria,"315b Akin Ogunlewe Rd, Victoria Island, Lagos 106104, Lagos",6.4261254,3.4389487,coworking_space,B
The Impression Hub,"3 St Finbarr's College Rd, Akoka, Lagos 102216, Lagos",6.5242887,3.3853119,coworking_space,B
LeadSpace Yaba (Lagos),"10 Hughes Ave, Yaba, Lagos 101245, Lagos",6.4993414,3.3772921,coworking_space,B
WorkBox Limited,"10 Ojora Cl, off Idowu Martins Street, Victoria Island, Lagos 101241, Lagos",6.4351444,3.422095,coworking_space,B
HUB30 Coworking Space,"29, 204 Road, 2nd Ave, Festac Town, Lagos 102312",6.4628383,3.2934209,coworking_space,B
Ajegunle Co-Working Hub,"101 Kirikiri Road, Opp Mobil Filling Station, Wilmer Bus stop, Apapa, Lagos 100211",6.4483597,3.3345696,coworking_space,B
SpaceUnlimited Workspace,"76, Mobolaji Bank Anthony Way (Anthony Agbodji Office Complex, 1st floor left wing Ikeja, Lagos 100211, Lagos",6.5939715,3.3437175,coworking_space,B
Mon Cave,"10, Wilmer Street, Off Town Planning Way, Ilupeju, Lagos 100252",6.556232,3.3615052,coworking_space,B
TLG hub Co-working Space,"1, Ayodele Street Zada Estate Off Iwaya Road Onike, Yaba, Lagos 100213, Lagos",6.5081303,3.3869108,coworking_space,B
Spacepad | Co Working Space And Serviced Private Office Space Lekki,"Km 18, Lekki Penninsula II, Lekki",6.4379857,3.5137467,coworking_space,B
TyWorkSpace,"17 Ibikunle St, Yaba, Lagos 100001, Lagos",6.5140461,3.3769924,coworking_space,B
MyWorkSpace,"BADEJO AKINYEMI HOUSE 17/19 Badejo / Akinyemi Crescent Off Fatai Atere Way Matori Industrial Estate, Ladipo St, Matori, Lagos 023401",6.5395658,3.3502163,coworking_space,B
MusterPoint CoWorking Space,"Plot 49 Wemco Rd, Ogba, Ikeja 101233, Lagos",6.6316296,3.348881,coworking_space,B
Wrkout Hub,"J7QG+G4C, Oke Odo, Lagos 102213, Lagos",6.6388782,3.2752376,coworking_space,B
Workcentral Ilupeju Hub,"9b Tinubu Rd, Ilupeju, Lagos 102215, Lagos",6.5414047,3.3628091,coworking_space,B
SpaceUnlimited GRA,"14 Ayo Rosiji Cres, off Oduduwa Way, Ikeja, Lagos 100271, Lagos",6.5725574,3.3502632,coworking_space,B
The Space Hq,"1 Bunmi Olowude Street Eti osa, Maruwa, Lekki Phase 1, Lagos",6.4289387,3.4674752,coworking_space,B
Smart X Business Hub - Co-working space in Ikeja,"16B Mobolaji Bank Anthony Way, Maryland, Lagos 101233, Lagos",6.5728769,3.3629495,coworking_space,B
Rejoice Spaces and Event management Ltd,"16 Idowu St, Ojodu, Ogba, Lagos 101232, Lagos",6.6459603,3.3283068,coworking_space,B
Coworkstyle Limited,"15 Ihuntayi Road, Oniru, Eti Osa 101241, Lagos",6.4295545,3.4448275,coworking_space,B
989 Workspaces Ikeja,"43 Sobo Arobiodu Street Ikeja, Lagos 100212",6.5772527,3.3561108,coworking_space,B
AMG WorkSpace,"Festac Tower, 22 Rd, Festac Town, Lagos 102102, Lagos",6.4650909,3.2850825,coworking_space,B
theBUNKer Yaba,"279 Herbert Macaulay Wy, Yaba, Lagos 101245, Lagos",6.5007182,3.377628,coworking_space,B
CM Workstation,"Plot 13, Bona Bus stop, Abesan Estate Rd, Ipaja, Lagos 102213, Lagos",6.6068686,3.2730276,coworking_space,B
"Regus - Lagos, The Zone","The Zone, 9 Gbagada - Oworonshoki Expy, Araromi, Lagos 105102, Lagos",6.5516825,3.3768495,coworking_space,B
Zahari Workspace,"Lagos, Plot 15 Orchid Rd, off Chevron Toll Gate, Eti-Osa, Lekki 105102, Lagos",6.4417842,3.5423305,coworking_space,B
Civic Hive,"42 Montgomery Rd, Sabo yaba, Lagos 101245, Lagos",6.5098293,3.3765273,coworking_space,B
"CubeHub - Coworking, Virtual and Serviced Offices - Adebola Centre, Lagos","38 Opebi road Adebola House (Suite 100, Rear Car Park Wing Ikeja, Lagos 100281",6.5911546,3.359383,coworking_space,B
Ally Hub,"15 Ramat Cres, Ogudu, Lagos 105102, Lagos",6.5730386,3.3910247,coworking_space,B
Glendale Workspaces,"4 Babatope Bejide Cres, Lekki Phase I, Lagos 106104, Lagos",6.4432793,3.4740538,coworking_space,B
The Professional Place,"12b Olumoroti Jaiyesimi Street, Gbagada Phase 2 Estate, Gbagada Expy, Gbagada, Lagos",6.5462296,3.3839461,coworking_space,B
Meeting Arena NG,"Exploit glass complex, 1, Exploit lane, off Sir Kollington St, Aboru, Lagos 100323",6.6293362,3.2791866,coworking_space,B
THE RESOURCE SPACE,"12A Mabinuori Dawodu St, Gbagada, Lagos 102216, Lagos",6.54873,3.376688,coworking_space,B
eeSPACE,"11 Adekoya St, Ogba, Lagos 100001, Lagos",6.6413135,3.3276025,coworking_space,B
Agos Executive Business Lounge,"54b Adeniyi Jones, Oba Akran, Ikeja 101233, Lagos",6.6125652,3.3458567,coworking_space,B
Venia Business Hub,"Plot 8 The Providence St, Lekki Phase I, Lekki 106104, Lagos",6.4311824,3.4629115,coworking_space,B
Workbay Onikan Lagos,"F1 Lagos City Mall Onikan, Island, Lagos 101231",6.4462669,3.4020748,coworking_space,B
Café Naija Cowork,"Maben Terrace, 11 LFS Maben Rd, off Northern Foreshore Road, off Chevron Drive, Eti-Osa, Lekki 106104, Lagos",6.4558587,3.5286936,coworking_space,B
The Nest Innovation Technology Park,"1A Hughes Ave, Yaba, Lagos 101212, Lagos",6.4992962,3.3766976,coworking_space,B
Workcentral Ogunlana Hub Surulere,"8 Ayinde Giwa Street, Off Ogunlana Dr, Surulere, Lagos 101283",6.5019504,3.3519965,coworking_space,B
Workcity Africa,"Workcity, Plot 1, Maruwa Bus Stop, 128 Remi Olowude St, Lekki Phase 1, Lagos 105102, Lagos",6.4298268,3.4689061,coworking_space,B
E-City Hub and Park,"19, Ajao Road, Off Adeniyi Jones, Ikeja, Lagos",6.6037752,3.3400301,coworking_space,B
Adjacent Tech Hub & Coworking,"139 Idiroko Rd, Ota 112233, Ogun State",6.6895358,3.2270212,coworking_space,B
Ghands co-work space,"Bluecrest mall, Majek-Sangotedo, Ajah, Lagos",6.4686254,3.6573807,coworking_space,B
iWorkZone,"Spring valley Estate, km49 Lekki - Epe Expy, Eti-Osa, Lagos 106104, Lagos, Eti-Osa, Sangotedo 106104, Lagos",6.4687539,3.7033168,coworking_space,B
989 Workspaces,"Block 12E, Admiralty Way Opposite Ascon Petrol Station Eti Osa, Lekki Phase 1, Lagos",6.447404,3.4808941,coworking_space,B
Tyworkspace,"32 Lawson St, Lagos Island, Lagos 102273, Lagos",6.4484589,3.4049672,coworking_space,B
City Space,"1b Oluseun Cres, Gbagada, Ikeja 100271, Lagos",6.5554437,3.3698603,coworking_space,B
Huddle Workspaces,"2B Rev.Ogunbiyi St, off Oba Akinjobi Way, Ikeja GRA, Ikeja 101233, Lagos",6.5821175,3.3480089,coworking_space,B
The Adrenalina,"369 Borno Way, Alagomeji-Yaba, Lagos 101241, Lagos",6.5012784,3.3759597,coworking_space,B
Makerspace NG,"J859+5GF Cement Busstop, F&F Plaza Lagos NG, Adebisi Awoshoga St, Dopemu, Agege 102212",6.607939,3.3187928,coworking_space,B
TecHub Spaces,"Lateef Jakande Rd, Agidingbi, Ikeja 101233, Lagos",6.6245121,3.3532059,coworking_space,B
GLI HUB,"315 Borno Way, Yaba, Lagos 100001, Lagos",6.4964808,3.377838,coworking_space,B
PEACE OFFICE HUB,"248 Muyibat Oyefusi Crescent Omole Phase 1 Estate, Isheri, Ikeja 100010",6.633559,3.3627877,coworking_space,B
Ewa Agoyin Cafe,"36 Olayiwola St, Alimosho, Abule Egba 101232, Lagos",6.6596593,3.3096422,cafe,B
CAFÉ MAHI,"3a Adekunle Fajuyi Way, Ikeja GRA, Ikeja 101233, Lagos",6.5737964,3.3608383,cafe,B
Lotus Cafe Nigeria,"Plot ,9 Lateef Jakande Rd, Agidingbi, Ikeja 101233, Lagos",6.6333736,3.3535089,cafe,B
Ola’s Café,"30 Abdul Quadri Adebiyi Street, Ikosi Ketu, Lagos 105102, Lagos",6.6191479,3.3744221,cafe,B
Martins Cafe,"M89G+W44, Ajibode St, Ifako-Ijaiye, Lagos 101232, Lagos",6.6696186,3.325348,cafe,B
CAFE MESI,"Lagos NG, 5 Ayinde Akinmade St, Phase 1, Lekki 106104",6.4471625,3.4812597,cafe,B
Indomie Cafe VI,"3 Idowu Martins St, Victoria Island, Lagos 101241, Lagos",6.4314267,3.4195089,cafe,B
Mathemagic Cafe,"No. 18, Oko Oba/ Abule Egba, In Front Of Adeniji Elereu Bus Stop, Agege, Nigeria, David Ogundele St, Lagos 100283",6.6099965,3.2578537,cafe,B
Indomie Cafe - FESTAC,"Shop 2, Shoprite Festival Mall FESTAC Town, FESTAC, Lagos 102314",6.464619,3.3043783,cafe,B
ART CAFE,"282 Akin Olugbade St, Victoria Island, Lagos 106104, Lagos",6.4313976,3.4203483,cafe,B
C & A Cafe,"J848+9RX, A5, Dopemu, Lagos 102212, Lagos",6.6059856,3.3170954,cafe,B
Slush Cafe Lagos,"40a Adebayo Doherty Rd, Lekki Phase I, Lagos 106104, Lagos",6.4386518,3.4638752,cafe,B
Cookbox Cafe,"Igando, Lagos 102213, Lagos",6.5403738,3.2246809,cafe,B
Yum-Yum Cafe,"67B Aina Obembe Street Off Oluwaga Road Baruwa Lagos Lagos NG, Ipaja, Baruwa 100278",6.5957998,3.2600343,cafe,B
Hot Crust Cafe,"Alpha Mall, 117 Ogudu Rd, Ogudu, Lagos 100242, Lagos",6.5769284,3.3894864,cafe,B
Talk2me Cyber Cafe,"10 Oka Akoko Rd, Ifako-Ijaiye, Agege 112105, Ogun State",6.6833411,3.3285715,cafe,B
Yum Yum Cafe,"Local Government, 136 Isheri Oshun Rd, Isolo Rd, Ijegun, Lagos 102213, Lagos",6.5144494,3.2701823,cafe,B
Damakel Cafe,"120 Ogba Rd, Ijaiye, Age 102212, Lagos",6.617444,3.3343798,cafe,B
Indomie Cafe - Yaba,"Ozone e-centre, 1-11 Commercial Ave, Yaba, Lagos 101241, Lagos",6.5063376,3.3743698,cafe,B
Ijeoma Eatery,"Unnamed Road, Alimosho, Lagos 102213, Lagos",6.5998304,3.2357561,cafe,B
Crust Cafe,"5 Fola Osibo Rd, Lekki Phase I, Lekki 106104, Lagos",6.4428408,3.4651044,cafe,B
Tiffany Amber Cafe,"15 Gerrard Road, Ikoyi, Lagos 106104, Lagos",6.4544382,3.4394335,cafe,B
"2, Adeoye Close","2 Adeoye Cl, Ifako-Ijaiye, Lagos 101232, Lagos",6.6733971,3.2839016,cafe,B
